X,Y,OBJECTID,HealthFacilityIDNumber,FacilityCategory,BusinessName,RiskLevel,FullAddress,AddrNum,StreetName,InspectionType,InspectionResult,DateOfInspection,InspectionIDNumber,ViolationPriority,FoodCodeItem,YearOfInspection,ViolationStatus,ViolationPoints,InspectionScore,ViolationIDNumber,APN,Ward,Neighborhood,Latitude,Longitude,unique_id
-10382428.3957,5617383.7584,36902,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority3,MN Rule 4626.0955A,2025,Observed,0,92,920589,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36903,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority1,MN Rule 4626.0905B,2025,Observed,4,92,920591,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36904,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority1,MN Rule 4626.0905B,2025,Observed,4,92,920591,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36905,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority2,MN Rule 4626.1445,2025,Corrected on-site,2,92,920592,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36906,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority2,MN Rule 4626.1445,2025,Corrected on-site,2,92,920592,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36907,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority2,MN Rule 4626.0715,2025,Observed,2,92,920594,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10382428.3957,5617383.7584,36908,LIC395786,RESTAURANT,HYATT PLACE MINNEAPOLIS DOWNTOWN,1,425 7TH ST S,425.0,7TH,Follow-Up,Complete,2025/09/09 10:15:00+00,4068285,Priority2,MN Rule 4626.0715,2025,Observed,2,92,920594,2602924229000,7.0,Downtown West,44.97371,-93.26694,LIC395786
-10384881.0516,5614462.5416,36909,LIC397664,RESTAURANT,DISCO DEATH COFFEE SHOP,2,721 26TH ST W,721.0,26TH,Routine,Complete,2025/09/09 15:00:00+00,3969580,,,2025,,0,100,-1,3302924410003,10.0,Lowry Hill East,44.95514,-93.28897,LIC397664
-10381399.8795,5619597.6892,36910,LIC399595,RESTAURANT,JETSET UNDERGROUND,1,205 HENNEPIN AVE E,205.0,HENNEPIN,Routine,Complete,2025/09/04 15:35:00+00,3977473,,,2025,,0,100,-1,2302924210034,3.0,Nicollet Island - East Bank,44.98778,-93.2577,LIC399595
-10383338.9495,5619459.4177,36911,LIC403518,RESTAURANT,528 WASHINGTON AVE N LLC,1,548 WASHINGTON AVE N #103,548.0,WASHINGTON,Routine,Complete,2025/09/08 15:30:00+00,3977488,,,2025,,0,96,-1,2202924130059,3.0,North Loop,44.9869,-93.27512,LIC403518
-10383338.9495,5619459.4177,36912,LIC403518,RESTAURANT,528 WASHINGTON AVE N LLC,1,548 WASHINGTON AVE N #103,548.0,WASHINGTON,Routine,Complete,2025/09/08 15:30:00+00,3977488,Priority3,MCO 204.30A,2025,Observed,0,96,890286,2202924130059,3.0,North Loop,44.9869,-93.27512,LIC403518
-10383338.9495,5619459.4177,36913,LIC403518,RESTAURANT,528 WASHINGTON AVE N LLC,1,548 WASHINGTON AVE N #103,548.0,WASHINGTON,Routine,Complete,2025/09/08 15:30:00+00,3977488,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,921989,2202924130059,3.0,North Loop,44.9869,-93.27512,LIC403518
-10383338.9495,5619459.4177,36914,LIC403518,RESTAURANT,528 WASHINGTON AVE N LLC,1,548 WASHINGTON AVE N #103,548.0,WASHINGTON,Routine,Complete,2025/09/08 15:30:00+00,3977488,Priority1,MN Rule 4626.0395A1,2025,Observed,4,96,921999,2202924130059,3.0,North Loop,44.9869,-93.27512,LIC403518
-10384087.5704,5613490.9436,36915,LIC409857,RESTAURANT,LATIVA CAFETARIA #122,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2025/09/09 13:00:00+00,3968972,,,2025,,0,100,-1,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC409857
-10382503.6978,5617885.9847,36916,LIC41082,RESTAURANT,NAF NAF GRILL,1,200 6TH ST S #110,200.0,6TH,Routine,Complete,2025/09/09 12:00:00+00,3977376,,,2025,,0,100,-1,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC41082
-10382503.6978,5617885.9847,36917,LIC41082,RESTAURANT,NAF NAF GRILL,1,200 6TH ST S #110,200.0,6TH,Routine,Complete,2025/09/09 12:00:00+00,3977376,Priority3,MCO 188.390,2025,Corrected on-site,0,100,889975,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC41082
-10382998.8171,5617758.7436,36918,LIC416992,RESTAURANT,CARDIGAN LLC,1,80 8TH ST S #226,80.0,8TH,Follow-Up,Complete,2025/09/15 13:30:00+00,4068020,,,2025,,0,100,-1,2702924110135,7.0,Downtown West,44.97609,-93.27207,LIC416992
-10382998.8171,5617758.7436,36919,LIC416992,RESTAURANT,CARDIGAN LLC,1,80 8TH ST S #226,80.0,8TH,Follow-Up,Complete,2025/09/15 13:30:00+00,4068020,Priority3,MN Rule 4626.0033A,2025,Observed,0,100,919834,2702924110135,7.0,Downtown West,44.97609,-93.27207,LIC416992
-10385002.0917,5607698.9478,36920,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority2,MN Rule 4626.1720A,2025,Observed,2,82,916128,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36921,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority2,MN Rule 4626.0680A,2025,Observed,2,82,916129,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36922,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MN Rule 4626.1335A,2025,Observed,0,82,916130,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36923,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MN Rule 4626.0725A,2025,Observed,0,82,916131,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36924,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority2,MN Rule 4626.0840A,2025,Corrected on-site,2,82,921992,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36925,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MN Rule 4626.0735AB,2025,Observed,0,82,921998,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36926,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MCO 204.30A,2025,Observed,0,82,922000,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36927,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority2,MN Rule 4626.0715,2025,Observed,2,82,922004,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36928,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority1,MN Rule 4626.0040C,2025,Observed,4,82,922005,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36929,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MN Rule 4626.1755B,2025,Observed,0,82,922006,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36930,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority1,MN Rule 4626.0040A,2025,Observed,4,82,922007,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36931,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority2,MN Rule 4626.0390B,2025,Corrected on-site,2,82,922008,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10385002.0917,5607698.9478,36932,LIC425847,RESTAURANT,THREE KEY LLC,1,809 50TH ST W,809.0,50TH,Routine,Complete,2025/09/09 15:03:00+00,4041473,Priority3,MN Rule 4626.0033A,2025,Observed,0,82,922009,1602824410177,13.0,Lynnhurst,44.91213,-93.29006,LIC425847
-10381909.6188,5611768.7348,36933,LIC44567,RESTAURANT,JAKEENOS PIZZA & PASTA,1,3555 CHICAGO AVE,3555.0,CHICAGO,Routine,Complete,2025/09/09 11:55:00+00,3976786,,,2025,,0,96,-1,0202824310087,9.0,Powderhorn Park,44.93802,-93.26228,LIC44567
-10381909.6188,5611768.7348,36934,LIC44567,RESTAURANT,JAKEENOS PIZZA & PASTA,1,3555 CHICAGO AVE,3555.0,CHICAGO,Routine,Complete,2025/09/09 11:55:00+00,3976786,Priority3,MN Rule 4626.1457,2025,Observed,0,96,888042,0202824310087,9.0,Powderhorn Park,44.93802,-93.26228,LIC44567
-10381909.6188,5611768.7348,36935,LIC44567,RESTAURANT,JAKEENOS PIZZA & PASTA,1,3555 CHICAGO AVE,3555.0,CHICAGO,Routine,Complete,2025/09/09 11:55:00+00,3976786,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,888043,0202824310087,9.0,Powderhorn Park,44.93802,-93.26228,LIC44567
-10381909.6188,5611768.7348,36936,LIC44567,RESTAURANT,JAKEENOS PIZZA & PASTA,1,3555 CHICAGO AVE,3555.0,CHICAGO,Routine,Complete,2025/09/09 11:55:00+00,3976786,Priority1,MN Rule 4626.0395A2,2025,Observed,4,96,921585,0202824310087,9.0,Powderhorn Park,44.93802,-93.26228,LIC44567
-10382148.4074,5618225.641,36937,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,,,2025,,0,94,-1,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36938,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0735AB,2025,Observed,0,94,890678,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36939,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.1335A,2025,Observed,0,94,890683,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36940,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority1,MN Rule 4626.0260,2025,Corrected on-site,4,94,921656,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36941,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority2,MN Rule 4626.1440,2025,Observed,2,94,921657,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36942,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0845E,2025,Observed,0,94,921658,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36943,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0275E,2025,Observed,0,94,921659,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36944,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.1540,2025,Corrected on-site,0,94,921660,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36945,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.1520A,2025,Observed,0,94,921661,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36946,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.1395A,2025,Observed,0,94,921662,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36947,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0840B,2025,Observed,0,94,921663,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36948,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0840C,2025,Observed,0,94,921664,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36949,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.1515,2025,Observed,0,94,921665,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10382148.4074,5618225.641,36950,LIC45608,RESTAURANT,RICK'S CABARET,1,300 3RD ST S,300.0,3RD,Routine,Complete,2025/09/09 13:30:00+00,3977651,Priority3,MN Rule 4626.0033A,2025,Observed,0,94,921666,2302924330025,3.0,Downtown West,44.97906,-93.26443,LIC45608
-10384336.515,5608845.8611,36951,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,,,2025,,0,96,-1,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36952,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority2,MN Rule 4626.0710B,2025,Observed,2,96,890200,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36953,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0845E,2025,Observed,0,96,890202,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36954,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0735AB,2025,Observed,0,96,890207,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36955,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0235A(4),2025,Observed,0,96,922042,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36956,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.1570,2025,Corrected on-site,0,96,922043,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36957,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.1565ABD,2025,Observed,0,96,922044,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36958,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0300A,2025,Observed,0,96,922045,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36959,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0380E,2025,Observed,0,96,922046,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36960,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.1520A,2025,Observed,0,96,922048,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36961,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority2,MN Rule 4626.0840A,2025,Corrected on-site,2,96,922057,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36962,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.1385B,2025,Corrected on-site,0,96,922058,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10384336.515,5608845.8611,36963,LIC50943,RESTAURANT,CAFE ENA,1,4601 GRAND AVE S,4601.0,GRAND,Routine,Complete,2025/09/09 17:00:00+00,3977464,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,922063,1502824220013,11.0,Tangletown,44.91943,-93.28408,LIC50943
-10385478.8772,5621345.1357,36964,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,,,2025,,0,96,-1,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36965,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority2,MN Rule 4626.0715,2025,Observed,2,96,890539,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36966,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority3,MN Rule 4626.0033A,2025,Observed,0,96,890541,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36967,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority3,MN Rule 4626.0735AB,2025,Observed,0,96,890543,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36968,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority3,MN Rule 4626.0725A,2025,Observed,0,96,890544,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36969,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority3,MN Rule 4626.1475A,2025,Observed,0,96,890545,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36970,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority3,"MN Rule 4626.435B (1-4,6-7)",2025,Observed,0,96,921971,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10385478.8772,5621345.1357,36971,LIC53105,RESTAURANT,SAMMY'S AVENUE EATERY,1,1101 WEST BROADWAY,1101.0,WEST BROADWAY,Routine,Complete,2025/09/08 14:30:00+00,3977601,Priority2,MN Rule 4626.0705B,2025,Observed,2,96,921974,1602924130091,5.0,Near - North,44.99888,-93.29434,LIC53105
-10377446.065,5617299.2543,36972,LIC28236,RESTAURANT,CASPIAN BISTRO,1,2418 UNIVERSITY AVE SE,2418.0,UNIVERSITY,Follow-Up,Complete,2025/09/17 13:35:00+00,4068332,,,2025,,0,98,-1,3002923240061,2.0,Prospect Park - East River Road,44.97317,-93.22218,LIC28236
-10377446.065,5617299.2543,36973,LIC28236,RESTAURANT,CASPIAN BISTRO,1,2418 UNIVERSITY AVE SE,2418.0,UNIVERSITY,Follow-Up,Complete,2025/09/17 13:35:00+00,4068332,Priority2,MN Rule 4626.0705B,2025,Observed,2,98,920693,3002923240061,2.0,Prospect Park - East River Road,44.97317,-93.22218,LIC28236
-10377446.065,5617299.2543,36974,LIC28236,RESTAURANT,CASPIAN BISTRO,1,2418 UNIVERSITY AVE SE,2418.0,UNIVERSITY,Follow-Up,Complete,2025/09/17 13:35:00+00,4068332,Priority3,MN Rule 4626.0735AB,2025,Observed,0,98,920695,3002923240061,2.0,Prospect Park - East River Road,44.97317,-93.22218,LIC28236
-10377446.065,5617299.2543,36975,LIC28236,RESTAURANT,CASPIAN BISTRO,1,2418 UNIVERSITY AVE SE,2418.0,UNIVERSITY,Follow-Up,Complete,2025/09/17 13:35:00+00,4068332,Priority3,MCO 204.30A,2025,Observed,0,98,920698,3002923240061,2.0,Prospect Park - East River Road,44.97317,-93.22218,LIC28236
-10386031.9228,5618642.3376,36976,LIC32816,INSTITUTION,HARRISON SCHOOL,2,501 IRVING AVE N,501.0,IRVING,Routine,Complete,2025/09/10 11:20:00+00,3982339,Priority3,MN Rule 4626.0033A,2025,Observed,0,100,896777,2102924310086,5.0,Harrison,44.98171,-93.29931,LIC32816
-10386031.9228,5618642.3376,36977,LIC32816,INSTITUTION,HARRISON SCHOOL,2,501 IRVING AVE N,501.0,IRVING,Routine,Complete,2025/09/10 11:20:00+00,3982339,Priority3,MN Rule 4626.1260,2025,Observed,0,100,896778,2102924310086,5.0,Harrison,44.98171,-93.29931,LIC32816
-10384166.4415,5611219.3945,36978,LIC33192,INSTITUTION,LAKE COUNTRY SCHOOL,1,3755 PLEASANT AVE,3755.0,PLEASANT,Routine,Complete,2025/09/10 11:20:00+00,3977670,Priority1,MN Rule 4626.0805C3,2025,Observed,4,96,922096,0302824340179,8.0,King Field,44.93452,-93.28255,LIC33192
-10384526.6481,5618442.0579,36979,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,,,2025,,0,100,-1,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10384526.6481,5618442.0579,36980,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,Priority3,MN Rule 4626.1457,2025,Observed,0,100,921640,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10384526.6481,5618442.0579,36981,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,Priority3,MN Rule 4626.1520A,2025,Observed,0,100,921641,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10384526.6481,5618442.0579,36982,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,Priority3,MN Rule 4626.1515,2025,Observed,0,100,921642,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10384526.6481,5618442.0579,36983,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,Priority3,MN Rule 4626.1530A,2025,Observed,0,100,921643,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10384526.6481,5618442.0579,36984,LIC360049,RESTAURANT,FARMERS MARKET ANNEX - COMM KITCHEN,1,225 BORDER AVE N,225.0,BORDER,Routine,Complete,2025/09/10 10:30:00+00,3977113,Priority3,MN Rule 4626.1565ABD,2025,Observed,0,100,921644,2202924330042,5.0,North Loop,44.98044,-93.28579,LIC360049
-10383081.0342,5617678.8828,36985,LIC378132,RESTAURANT,801 CHOP HOUSE,1,801 NICOLLET MALL,801.0,NICOLLET MALL,Routine,Complete,2025/09/10 16:15:00+00,3977389,,,2025,,0,96,-1,2702924120088,7.0,Downtown West,44.97559,-93.2728,LIC378132
-10383081.0342,5617678.8828,36986,LIC378132,RESTAURANT,801 CHOP HOUSE,1,801 NICOLLET MALL,801.0,NICOLLET MALL,Routine,Complete,2025/09/10 16:15:00+00,3977389,Priority2,MN Rule 4626.0220B,2025,Observed,2,96,921944,2702924120088,7.0,Downtown West,44.97559,-93.2728,LIC378132
-10383081.0342,5617678.8828,36987,LIC378132,RESTAURANT,801 CHOP HOUSE,1,801 NICOLLET MALL,801.0,NICOLLET MALL,Routine,Complete,2025/09/10 16:15:00+00,3977389,Priority2,MN Rule 4626.1070A,2025,Observed,2,96,921946,2702924120088,7.0,Downtown West,44.97559,-93.2728,LIC378132
